   -0.1495363900E+00    0.2940579909E-04    0.1881971142E-02    0.5415481673E+00    0.5383207673E+00    0.3616297314E+00    0.7527884567E-02    0.6480382410E-04    0.4147444742E-02    0.2206048245E-02    0.2863295182E-03    0.4220786933E-03    0.4940690698E-22    0.6890307224E-17    0.1510598519E-05    0.3373826071E-01    0.2730227438E-04    0.9766074335E-07    0.7678331991E-11    0.1472309795E-03    0.2198285147E-03    0.2560471195E-13    0.2336688281E+01    0.4889657521E-03    0.4965631686E-04    0.1482241058E-03    0.4419412201E-04    0.2467826046E-04    0.3512695598E-01    0.3761962565E-03    0.9583669154E-04    0.1122232761E-03    0.1986252674E-03    0.2566364610E-02    0.6475183719E-04    0.0000000000E+00    0.9367104431E-10    0.5601232542E-04    0.1658977897E-01    0.6616451579E-02    0.5177851544E+00    0.5134463163E-04    0.1466847600E-03    0.1765516446E+01    0.1370514345E-04    0.1772299059E+01   -0.1735008511E+00    0.3542533914E-02   -0.2007108328E-03    0.9837787972E+00    0.1227084602E+00    0.1188274371E+00    0.6728202679E+01    0.2770980330E-05    0.1836797776E+00    0.5989715263E-01    0.2499393809E-03    0.1079379360E-02    0.6938908964E-01    0.1874218663E+00    0.2089353618E-01    0.2669462612E-01    0.5481947691E-02    0.9945180523E+00    0.9972602781E+00    0.5426098874E+00   -0.1370565944E+00    0.2103447066E-01    0.6939327563E-01    0.7046723839E-02    0.5338597980E-01    0.1136588059E-02    0.3119584643E-01    0.6271584217E-02    0.1360017701E-01    0.1007405644E-02    0.3064129738E+01    0.6113864619E+00    0.2309167045E-01    0.5065929934E-01    0.9703372978E+00    0.8052553898E-01    0.1447756819E+01    0.4967721858E-02    0.2807598479E-06    0.1748959633E-11    0.8988294173E-01    0.8928071097E-01    0.2965083173E+00    0.1592559588E-01    0.4861638413E-02    0.3125071893E-03    0.1542311413E+01    0.2018364872E+02    0.3725259441E-02    0.8310784562E-02    0.6801793149E-02    0.8384003809E-01    0.7563636774E+00    0.5811526886E-01    0.3974595864E-02    0.2912141032E-01    0.3003878500E-01    0.4327569278E+01    0.3011153827E-01    0.2679926906E-01    0.1167049810E-02    0.3514067924E-03    0.2818689536E-01    0.1600147242E-06    0.3010698810E-01   -0.1842688420E+00    0.3537771587E-03    0.1832642848E-10    0.1185183111E-03    0.2371099177E+01    0.1427413971E-14    0.4740732444E-03    0.1333037799E+00    0.5246805633E-03    0.2281250139E+00    0.8978947250E-03    0.1179422029E+02    0.1560183330E-01    0.2651275877E+00    0.6020993416E+01    0.1015566215E-01    0.2287403404E-03    0.1054812969E-03    0.1837283724E-05    0.1008761751E-01    0.1202196427E-30    0.5141821811E+01    0.5075845619E+00    0.3237458948E+00    0.1030569475E+01    0.3057940314E-02    0.7899223663E+01    0.4148229627E+00    0.2368327360E+00    0.7952506790E+01    0.4311150908E+00    0.5088889254E-01    0.8198459298E-07    0.2264532922E+02    0.0000000000E+00    0.4061027886E+00    0.2664156379E+01    0.8260175948E-02    0.1882290788E+00    0.1944895780E-02    0.7948704490E-02    0.7286312449E-02    0.1336886549E-03    0.6108522183E+00    0.3983188621E-06    0.1647421242E-06    0.2623394786E+02   -0.7449663105E-02   -0.1641739631E-01    0.2754737695E+01    0.2678513831E-03    0.1907302930E+00   -0.2848285776E-01    0.2340484758E-61    0.3383318907E-01    0.9647065415E-01    0.1730370679E-06   -0.4790510135E-03    0.9994709301E+00    0.2313636060E-04   -0.1723282162E+00    0.1546852883E-02    0.1920634597E-06    0.4475944126E-03    0.1702488390E-03    0.1225479337E-03    0.3271105387E-04   -0.1217108377E+00   -0.4060874382E+00    0.5749211125E-49    0.9348571267E+00    0.6125327420E-02    0.4221018379E+01    0.5560576889E-19    0.2667552399E+01    0.3005168395E+01    0.6143557121E+00    0.5884819774E+00    0.6775246417E+01    0.8064205020E-02    0.2559480753E+00    0.3557629050E+00    0.1761324479E+02    0.2576232529E-02    0.1042533990E-06    0.3454797896E+02    0.8288585783E+01    0.3484811661E+01    0.7777523807E-03    0.2923791540E+00    0.6805207649E-01    0.8891345257E-02    0.8201961322E+00    0.2527053871E-01    0.4322085820E+00    0.6628067541E-06    0.3597000292E+02    0.1507645230E+00    0.5007009302E+00    0.6701087438E-01    0.1149166347E+00    0.1280854078E-04    0.2607287820E-03    0.4525478093E-01    0.1517814844E+00    0.3852249667E+00    0.5084806847E-01    0.9813677214E-01    0.1000046012E-03   -0.1097142053E+00    0.5735662123E-01    0.2251043991E+00    0.2627957360E+01    0.3396581517E-01    0.6630588128E-01    0.2114126737E-08    0.1229064082E-02    0.9357947452E+00    0.6558012518E-03    0.1531746361E+00    0.3563959091E+01    0.5257690279E-01   -0.9674615304E+00    0.6436583647E-04    0.3416983142E+00    0.6545345074E+00    0.8134157350E-01    0.2428997559E+01    0.1403406690E-01    0.9234839570E+00    0.1830983612E-02    0.2246415568E-01    0.1022890397E-03   -0.4292369333E+00    0.5890138326E-04    0.2466539283E+01    0.9836441474E+00    0.1334537804E-03    0.3307366056E+00    0.1019347944E-01    0.1076512429E+03    0.2938876442E+01    0.3619334916E+00    0.6840916895E-15    0.7453206103E+01    0.3231277302E+00    0.4581272291E-02    0.2998749861E+01    0.7754605876E-01    0.7806954809E-02    0.2401252013E+00    0.1105284464E+01   -0.1424461400E+00    0.1972826814E-03    0.5200141828E-03    0.3275016599E+00    0.2874980843E-03    0.4902607581E+02    0.2489716013E+00    0.1110225434E+01    0.9188927886E-02    0.3342965789E+00    0.7948354973E-01    0.3365515305E+00    0.1003453475E+00    0.1089806847E+00    0.8541756769E+00    0.9706260859E-03   -0.1793698269E+00   -0.2055278927E+00   -0.2032782715E-02    0.8245815191E+02    0.5882900344E-01    0.1414582555E+01    0.1031583380E+01    0.2548095340E+00    0.1097157990E+00    0.3863308219E-01    0.1425396283E+01    0.7420544691E+00    0.1127475814E+00    0.2109622586E+01    0.9999013603E+00    0.3474059918E+01    0.3810084573E-02    0.1502051942E+00    0.2784612707E+00    0.2176028321E+00    0.9583544421E+00    0.4991335430E+00    0.2599192852E-01    0.7458233621E+00    0.8585219900E+02    0.3113533057E-01    0.1627175350E+00    0.3675571154E-01    0.8105487895E+00    0.3124235481E+00    0.3271258327E-01    0.7093852328E-01    0.7203505275E+00   -0.7872885962E-01    0.9782183390E+01    0.2922145075E-03    0.5916647887E-04    0.1369113499E+00    0.1501201485E-02    0.2207689693E-16    0.1090997763E+00    0.3186540025E-01    0.3380706876E-01   -0.1763615926E+00    0.4119413534E-02    0.1301602822E+00    0.9280589462E+00    0.5107292276E-04    0.1491143184E-02   -0.1076852008E+02    0.5068223568E-01    0.2226405017E-02   -0.1459114673E+00    0.2911419911E-01    0.3598405555E+00    0.7456080436E-01    0.4615076310E+00    0.3622678105E+00   -0.4905482378E+00    0.1388045594E-03    0.1195059005E+01    0.8259866343E+00    0.1098303799E+01    0.1077126944E-01    0.3619477703E+00    0.5000115028E-02    0.5515749670E-01    0.1580947124E-01    0.1213627506E+00    0.1368971827E+00   -0.5274123398E+00    0.0000000000E+00    0.2655600159E+01    0.1080128480E+00    0.8759123004E-02    0.9194441984E+00    0.2936244065E-01    0.9609508558E-01   -0.3964761902E+00    0.3111833247E-01    0.2223085959E-01    0.1017670932E+01    0.1751661594E-01    0.1751572018E-01    0.5672881994E-03    0.9826359081E+00    0.1745196783E-01    0.1746524744E-01    0.5372728968E+00    0.6558261771E-01    0.3438296159E-01    0.1127825669E-04    0.2342301086E+00    0.9998465880E+00    0.1695207103E-02    0.2238081480E-01   -0.4557257241E+00    0.5950436827E+00    0.2081602222E-01    0.1323503530E+00    0.1385266516E-02    0.3235278956E-01    0.2373252441E-01    0.3410598262E-12    0.9160193346E+00    0.2597068488E+00    0.5750318159E-09    0.1498963539E-01    0.9201010309E+00   -0.5044512044E+00    0.1174387355E+01    0.3510301009E-04    0.8894948405E-01    0.8395222321E-04    0.1966502532E-01   -0.8709468685E+02    0.1301465176E+01    0.4362092895E-21    0.2997607412E-10    0.1227819996E-06    0.7776551138E-10    0.1257287676E-03    0.5029150704E-03    0.2742798163E+00    0.2011660282E-02    0.4044605366E+01    0.2924320147E-01    0.3168270548E+00    0.1271792718E+00   -0.5589534951E-01   -0.1174675659E+00    0.3890817638E-03    0.9857378601E-01    0.1542080831E-01    0.6635911588E-01    0.9697704885E+00    0.4859342321E-04    0.4605110001E-02   -0.1314882654E+00    0.5430330513E+01    0.6739018572E-02    0.4246289170E-04    0.1662259450E+01    0.8306790809E-01    0.1165809992E+00    0.2638062109E+01    0.6743288238E-03    0.3365676607E-03    0.2459729988E+00    0.6417709466E-01    0.6735136463E-01    0.4241976696E-01    0.3349611916E-01    0.7353071605E+00    0.3850495298E+01    0.1482870838E-03    0.2122976103E+00    0.3669439964E-01    0.4797613787E-01    0.1211328621E+01    0.2324557974E-02   -0.7549272694E+01    0.6534382140E+00    0.3218656450E-01    0.3501030910E-03    0.1425583637E+02    0.6924110844E+02    0.1254890841E+00    0.9976983285E+00    0.9549256994E-01    0.1831511598E-01    0.3085203557E-03    0.1292510921E+01    0.7555703308E+01    0.1165679457E+00   -0.4203829450E+00   -0.3332852685E+00    0.2260493438E-02    0.5154006084E-05    0.6978331857E+00    0.5106927245E-01    0.7071153945E+00    0.2655542713E-03    0.4385177511E-05    0.1310006640E+01    0.1530064120E+02    0.8438490346E+01   -0.1206034118E-02   -0.2479280483E+01    0.4366472328E-05    0.2587995666E-21    0.1778457080E-10    0.2608070589E-02    0.7284560199E-07    0.1967547786E+00    0.9997485530E+00    0.5193676626E-01    0.1545478777E-03    0.1320908718E-02    0.4613767090E-10    0.6957319265E-01    0.2937718060E+00    0.1414975011E+02    0.5054495134E-01    0.2529235680E-06    0.5758648805E-03    0.1307850500E+00    0.3926544590E-01    0.1800213110E+00    0.7459389644E-04    0.1980819609E+00   -0.2947869495E+00    0.1447733966E+01    0.5396011125E+01    0.6631042418E-01    0.8906511234E-03   -0.2415166425E+00    0.4359227389E+00    0.1006325753E-03    0.1113845083E+01    0.2983755857E-03    0.3030116642E-04    0.1035974935E-02    0.9017541354E-39    0.1929260029E+01   -0.1329460623E+00   -0.3639970169E+00    0.8846836117E-03    0.5228709858E-01    0.4388631958E+00    0.4391522360E-06    0.1280730936E+00    0.2938104393E-02    0.4619573941E-01    0.9995832018E-04    0.1186050446E+01    0.5027366619E+00    0.1960357962E+00    0.1308503331E+00    0.4058843729E-03    0.4458466936E-03    0.8235166166E-04    0.2874794207E+00    0.2957961269E+02    0.5725656069E+02    0.5708865248E+02    0.5730012854E+02    0.1164567965E+00    0.1545987491E-03    0.2171677695E+01    0.5098880051E-02    0.1022679116E+01    0.4821366999E-01    0.2163273319E+01    0.2079672165E+02    0.3839016434E-05    0.1193502343E-02    0.4325036312E+03    0.6739904806E-04    0.1136017778E-03   -0.1318165250E+00    0.1289556189E+02    0.5070052035E-01    0.6553424298E-01    0.9751405647E+01    0.1696172244E-03    0.1937830695E+01    0.5233608060E-02    0.1301191266E+01    0.1302442087E-01    0.4952204698E-02    0.1470228462E+00    0.5905961313E-01   -0.7826922567E+00    0.2837540931E+00    0.6031501646E-01    0.6508701400E+00   -0.5038436746E-01    0.3352534671E-03    0.1684807606E-03    0.6272335278E+01    0.1249694192E+01    0.4808450183E-01    0.9816783662E+00    0.2881402110E+01    0.3938431702E-04    0.2947406010E-04    0.5476453997E+00    0.4217909641E-06    0.1704096277E+03    0.7320998395E+00   -0.6780960289E+00    0.1287462580E+00    0.9854781844E+00    0.2722453133E-01    0.2140967933E+01    0.1124475852E+00    0.4274778098E-02    0.1274045235E-12    0.2231232788E-01    0.2084369531E+02    0.1431628043E+01   -0.1174872934E+00    0.1646916909E+01    0.1692678546E+03    0.2479185032E-01    0.3322716324E+00    0.6146358424E-03    0.5842658872E-03    0.4732403562E-03    0.1612201244E+00    0.5868213045E-02    0.5907796269E-02    0.1958124626E+02    0.4191326582E-03    0.2312119316E-02    0.9999852630E+00    0.3272952158E-09    0.1000005462E+01    0.9999972691E+00    0.9999945381E+00    0.1039452243E+02    0.1788325366E-03    0.1800388269E-03    0.4000737751E+00    0.3604674988E+01    0.1647765414E-01    0.1437335218E+02    0.1357625098E+01    0.2152118057E+01   -0.1006782236E+01    0.2885643963E-03    0.2342839483E-02    0.6638266505E-04    0.2318824411E-01    0.8214489605E-01    0.5537751989E+01    0.3363653300E-01    0.5338151217E-03    0.5338150964E-03    0.1804512969E+00    0.2363199544E-02    0.3052818507E-02    0.5575106134E+01   -0.9700530779E+00    0.5204061411E-01    0.9999998575E+00    0.8120139471E-13    0.7391261089E-05    0.7295630413E-01    0.3569377026E-06    0.5508940933E+00    0.1103989667E-04   -0.4165202997E+00    0.2009368435E+01    0.7126943360E+02    0.2454154152E+01   -0.2535400372E-01    0.1995893352E-01    0.6756838188E-01    0.2883048041E+00    0.4221321035E-01   -0.7381879905E-04    0.7742901725E+00    0.1925418296E+02    0.1338551421E+01    0.4678175458E+00    0.1372662215E-04    0.7829048925E-01    0.1582570268E+00    0.5256477504E-02    0.4609053918E+01    0.6852634350E+00    0.2536192479E-02    0.1434073447E+01    0.4368363902E-03    0.2645173632E-03    0.1480579171E+01    0.3957449766E+00   -0.1320670761E-03    0.1062240064E+02   -0.3829111675E+01    0.7148477976E+00    0.2294319909E+01    0.2765881460E-03    0.2605777567E-03    0.2842991947E+01    0.2450794177E+01    0.1778878434E-02    0.2216813928E+00    0.2464510387E+00    0.9701330542E+00   -0.9785692625E+00    0.1582761836E-02    0.1030263185E-02    0.1593438138E-02    0.3189817310E+01    0.1528619615E-11    0.5773237588E-05    0.8268339985E+01   -0.9992478197E+00    0.1261621534E+00    0.1663123589E+03    0.4030707705E+00    0.5959463590E+00    0.1912517671E+02    0.3259114242E+04   -0.3368101159E+00    0.1945700054E+01    0.1324359228E-01    0.2266229417E+00    0.1069718451E+03    0.9604761169E+00    0.9933855087E+00    0.4540323554E+01   -0.9824529004E+00    0.6252003054E+00    0.2320470577E+01   -0.1947713866E+02    0.9998449330E+00    0.1114126916E-02   -0.3345534317E+00    0.1403126066E-01    0.9669548765E+00   -0.2114658947E+01    0.2529626630E-01    0.2467132468E+00    0.6022307654E-01    0.3341745492E+00    0.9363145638E+00    0.1442448102E+01    0.1975874278E-01    0.1782442121E+00   -0.1199764660E+00    0.1011850652E+00    0.8666252533E+01    0.1723332644E+01    0.3463403369E+01    0.6021434573E-03    0.1360421588E+00    0.3319355238E+00    0.6324066576E-02    0.7351892126E-01    0.1156106353E-05    0.1715207423E+01   -0.3173119509E+00    0.1210039744E+01    0.1939971585E+00   -0.1010728822E+01    0.6058647436E-01    0.1265877979E+02    0.1036992960E+00    0.7829358623E-03    0.5997922716E-03    0.7882170486E-03    0.1007118777E+01    0.1370683469E+02    0.1839131327E+02    0.6390809384E+00    0.5197408750E+01    0.1072004640E+00    0.1405657952E+00    0.3700854094E+00    0.7485308271E-01    0.3239379821E+00    0.2315818536E+00    0.1984657099E+01    0.5621519610E+03    0.1440125064E+00    0.4632823086E+01    0.3525358857E+01    0.4093674247E-03    0.4710949698E+01    0.2348743067E-04    0.3834252050E+03    0.9589324494E+00    0.2122714238E+00    0.1041123542E+01    0.1881378533E-02    0.1359961327E-02    0.3390241651E+01    0.4056310222E+01    0.6278385754E-01    0.2018098689E-01   -0.9959315108E+00    0.2307419960E+01    0.5640524849E+00    0.3228829493E-03    0.2305640007E-02    0.3203277954E+00    0.1673621535E+01    0.9265999519E+00    0.9811229540E+00   -0.8648527571E+00    0.1842044000E-01    0.2949642246E+00    0.5164608521E+00    0.9986432226E+00    0.4537428535E-02    0.1587551160E+02   -0.9991031949E+00    0.9972858314E+00    0.2714168622E-02    0.9999998735E+00    0.7436572736E-01   -0.1152330359E+00    0.1271990740E-09    0.1149373846E+02   -0.5734678404E+00    0.5414445303E+00    0.7369331493E+00    0.2821570766E-19    0.1938968666E-08    0.7942015658E-05    0.1002339797E+01    0.2895214156E-01    0.4044183362E-02    0.2337063549E-02    0.2337061421E-02    0.4081844229E+00    0.9976656653E+00    0.7471780990E-01    0.5030174708E-08    0.5039390528E+00    0.2316563059E-02    0.5199445678E+00    0.2252471132E-01    0.1319631506E+01    0.2714592890E+01    0.1792561978E+01   -0.5017369653E-01    0.1947570727E+00    0.1676989128E+01    0.1909603749E-01    0.1287636514E+01    0.1047439767E+00    0.9710353096E-01    0.9645292104E-01    0.2837702221E+00    0.8132624034E-02    0.8700389381E-01    0.1068610403E+01    0.7176979231E+01   -0.9353087480E+00    0.1374508208E+01    0.9505039313E+00    0.5073383044E+00    0.2765092171E+00    0.1069105428E+01    0.9930057140E+00    0.2288156332E-03    0.3793031738E-01   -0.9998827153E+00    0.1076521742E+01    0.4762971650E+00    0.3585055652E+00    0.1713659434E-04    0.5125392911E-12    0.2134046340E-02    0.3253049613E-01    0.2223184382E+00   -0.2188438681E+04    0.3628615793E-04    0.1245189304E-01    0.5134601717E+01    0.6861532582E-01   -0.1001994477E+03    0.3107753771E+01   -0.9226529396E+00    0.3830137952E-01    0.5899782650E-02    0.1444681939E+01    0.5479978291E+00    0.1328536707E-03    0.9689695588E+00    0.1027866282E+01    0.1555230686E+00    0.2074100561E+02    0.2753472848E+01    0.2693462494E+01   -0.9892055345E+00    0.9908275384E+00    0.5939578823E-02    0.1741857849E+00   -0.7808568184E+00    0.2310443944E-01    0.9817392109E+00    0.1826078906E-01    0.1089798865E-01    0.6485790107E-02   -0.9904773312E+00   -0.3001796281E+00   -0.1147811283E+02    0.3804204181E+00    0.5791076720E+02    0.4643717593E-03    0.9891344744E-02    0.9604886628E-01    0.2351922110E+00    0.4354644621E-01    0.9908834910E+00    0.4328173224E-01    0.2238146687E+00    0.1224170960E-12    0.1867707248E+01    0.1525919816E+02   -0.1485665861E+00    0.1512666971E+00    0.2111080892E-01    0.6981822241E+00   -0.9945470082E+00    0.3086931301E+01    0.3475373689E+00   -0.9986419936E+00    0.1276129574E-01    0.1499716019E+00   -0.3022044485E+00    0.3655111925E-01    0.9334966578E+00    0.3772911952E-01    0.1301219845E+00    0.1698976184E+00    0.7293854590E-01   -0.2473059884E+00   -0.1771908255E+00    0.8364797542E+00    0.1934112760E-02    0.3227880326E-01    0.8431245400E+00    0.9080317335E+00    0.6086711640E-04    0.2636413479E+02    0.9498326319E+00    0.7574127432E+02    0.9968396328E+00    0.9954032040E+00    0.7711204695E+00    0.7869917942E+01    0.1306417947E+01   -0.9800120216E+00    0.2895514429E+00    0.2055837534E+00    0.8814014803E-03   -0.5566737702E+00   -0.4642674559E+00   -0.4033428274E+00    0.1893977693E+01    0.4993082126E+00    0.1014457639E-01    0.3712693242E+00    0.3999245987E+00    0.7887551950E+01    0.1065662551E+02    0.3612615702E+00   -0.7709058758E+02   -0.4475811882E+00   -0.1146688543E+00    0.1699625810E+00    0.9994395185E-02    0.5843139764E-01   -0.4504752260E+02    0.7496574277E+01    0.9206298815E+00    0.7524243463E+00    0.9969331167E+00    0.1031686433E-02    0.3249653549E-01    0.5516591831E+00    0.3473920447E+00    0.1550253485E+00    0.3265565912E-01    0.1034618033E-01   -0.3017074870E+02    0.9253619820E-01   -0.8612919761E+00    0.8578687683E+01    0.3963749066E-07    0.1976476600E-02    0.9990119245E+00    0.1320245955E-03   -0.8649287149E+02    0.2003230632E-02    0.9989985519E+00    0.7406493717E+00   -0.8823268361E+01    0.9780842050E-03    0.5964586365E+00   -0.2038494799E+03    0.4848062787E-01   -0.3037426134E+02    0.1924317033E+00   -0.1017563194E+02    0.6549376203E-18   -0.2240090474E+00   -0.2164150728E+01    0.2099529608E+01    0.4750954584E-03   -0.1140697710E+01    0.9727342458E+00    0.3530516150E-01   -0.3005881675E+02    0.3280277814E+00   -0.5781948414E-03    0.5279893230E+00    0.1017766837E+01   -0.1963896964E+02    0.1008870505E+01    0.7348203328E-02    0.1201185209E-02    0.8366879062E+00    0.1088661155E-01   -0.8831392806E-02    0.3711282869E+00    0.9970605311E+00    0.9955940385E+00    0.1761085121E-01    0.1760994091E-01    0.4985264598E-01    0.8875719277E+00    0.9912074894E+00   -0.9224132011E+00    0.1189831712E+00
