   -0.2065780470E+00    0.1080017832E+01   -0.1869744246E+01    0.9727966324E+00    0.1136588059E-02    0.2548173487E-03    0.6039490405E+00    0.2373287324E+00    0.1858233430E-01    0.1498602377E-01   -0.3820012117E+00   -0.1466103066E+02    0.3881153555E+00    0.5536199538E+00   -0.1765973939E+02   -0.7982528814E+00   -0.1691299768E+01    0.9166171454E+00    0.6899238227E+00    0.4551034436E+01   -0.1700941043E+00    0.1697374569E+01    0.6128897039E+00   -0.3575097997E+01    0.7977411627E+00    0.6856437425E-02    0.1195726871E+01    0.9927212621E+00   -0.3900106906E+01    0.1407807753E+00    0.1324359228E-01    0.9933855087E+00    0.8646803097E-02    0.5718690428E+00    0.6163998736E+00    0.4112990430E+02    0.8764272280E+00    0.5901575734E-02    0.6647913896E+00    0.1004422727E+01   -0.6957832188E+00    0.5968052699E+00   -0.7814043979E+01    0.4082720871E+00    0.6015561657E-01   -0.4302486013E+01    0.1279779906E-01    0.6394046949E+01   -0.1326902405E+02   -0.9862386404E+00   -0.7603245486E+00    0.7071153945E+00    0.3531678790E+00    0.5068223568E-01    0.7479749918E-02    0.9933909525E+00    0.1368639883E-03    0.5930418197E+00    0.1501973215E+02   -0.2938910346E+02   -0.2138552217E+01    0.3388117567E+00    0.7075881264E+00    0.6042677363E+00    0.2786519613E+00    0.4008330430E+01    0.5470714974E+00    0.2371985684E+01    0.7533262464E-03   -0.4070252776E+02    0.5437349609E-01    0.1386058688E+01    0.4708835906E+00   -0.5565921247E+00    0.4765200762E+00    0.1830151576E-02    0.6871859754E+01   -0.5242868566E+00    0.9864885623E-01    0.7496574277E+01    0.6734014390E-03   -0.5642006876E+00    0.2428488218E+00    0.9345798927E+00    0.1021129584E+01    0.5023633456E-01    0.9283180508E+00   -0.9056312427E+01    0.2753287248E+00    0.8641341721E-01    0.3130920913E+00    0.1805786901E+00   -0.2403254051E+00    0.1095733884E+01   -0.2808474415E+01    0.2370285817E+01    0.1793687826E+00   -0.1635686429E+01    0.5528568649E+00    0.2774175212E+00    0.8646885446E+00    0.2342249051E+01    0.4475944126E-03    0.2935536604E-01    0.1921280410E+00    0.5354158160E+00   -0.1265518233E+01    0.1142817985E+00    0.2769562550E+00    0.7230437450E+00    0.1282200749E+00    0.3083017823E+01    0.3276206702E+00    0.2681050993E+00    0.9609508558E-01    0.3237372224E+00    0.1045325177E-01    0.3824511645E+02   -0.1052160343E+02    0.3208893725E-01    0.1450831917E+01   -0.6123214395E+00    0.6749161350E+00    0.5033136204E+00    0.6597428603E+00    0.3254255569E+00    0.2843612877E+00    0.1598216211E+01    0.1979348715E-01    0.3845409371E+00    0.6522629122E+00    0.4066513751E-01    0.2194251835E+00    0.1661966490E+00   -0.3151472855E+01    0.1359975876E+01    0.1587507894E+01   -0.3958571877E+01    0.1966086747E-01   -0.2619433504E+02    0.2155607640E+00   -0.2477015041E+00    0.5914850271E+01    0.8220489164E+00   -0.9955520293E+00    0.5101987088E+00    0.4398023024E+00   -0.3077212009E+01    0.4368555533E+00    0.1473374547E+00    0.1397538308E+02    0.1116228557E+01   -0.3511263922E+00    0.1033352525E+01   -0.7256813098E-01    0.1834930729E+01    0.1430114746E+01    0.1447773359E+01    0.2661282776E+01    0.1568730164E+01    0.1939912377E+01    0.1579311818E+01    0.1209432609E+00    0.2915640231E-06    0.5507886504E+00    0.5470982742E+00   -0.2299692818E+02    0.3688927826E+00    0.1322706715E+00    0.4631325597E+00    0.1368226358E+01    0.8235166166E-04    0.7801157612E-03    0.8461597660E+00    0.6630983970E-02    0.3290883484E+00    0.1633088348E+01    0.1391057642E+02   -0.4040297745E+00    0.3785544772E+00    0.4497202832E+01    0.5459407962E+02    0.3057413250E+00    0.2380089760E+02    0.1311303347E+00    0.1820463155E+01    0.9713952873E+00   -0.5955379921E+00    0.2217907129E+02    0.2249796608E+01   -0.6263925102E+01    0.5047416637E+00    0.2937088348E+01   -0.7939048721E-01    0.4347070945E+01   -0.1593031099E+01    0.2726456026E+01    0.1608102097E+02    0.1031485150E+01    0.8628204679E+01   -0.9785551512E+00    0.1070037307E+02    0.2844825792E+00    0.1657745993E-02    0.1091455379E+01    0.7229682119E+01    0.4874768720E+01    0.1534877034E+00    0.4842106953E+01    0.4664946924E+01    0.4216824476E+01    0.6579405142E+00    0.3151860512E+01    0.5034933220E+02    0.3681123281E+02    0.7818704919E+00    0.1233207129E+02    0.8153957614E+00    0.9971234753E+01    0.4188571045E+01    0.4159214602E+01    0.1708158374E+01    0.1131586280E+01    0.2715810051E+01    0.9003347564E+01    0.8152009933E+00    0.1650430975E+01    0.6223828125E-03    0.2417070945E+01    0.7214956771E+01    0.8234572512E+00    0.6630935376E-02    0.2454432725E+02    0.1460268214E+00    0.1658462830E+00    0.1654954074E+02    0.6253896802E+01    0.3656459139E+02    0.3929923150E+01    0.1330107183E+01    0.2864375397E+01    0.1412671516E+01    0.8097390101E+00    0.1086577368E+03   -0.6681722456E+00    0.2540671516E+01    0.1864666732E+00    0.2846715161E+00    0.4131347167E+01    0.1530208792E+01    0.7166615352E+01    0.5544234753E+01   -0.1407892574E+01    0.1374700973E+02    0.1303672353E+01    0.9342777212E+02    0.1643865604E+02    0.2684314526E+01    0.1739845737E+01    0.1869893677E+01    0.1863176162E+01    0.6723319571E+01   -0.2984516387E+04    0.1559257561E+01    0.3869156215E+01    0.2635037802E+01    0.6229477251E+01    0.1115888392E+02    0.2477998946E+02    0.2694397154E+01    0.5373034286E-01   -0.1080702123E+00    0.7318155694E+00    0.1097554345E+02    0.2485071294E+01    0.3738319571E+01    0.1120929403E+00    0.1574756472E+01    0.1831172948E+02    0.3191035727E+00    0.1260816044E+01    0.2056373173E+01    0.1369589727E+01    0.1857365077E+01    0.4870709452E+00    0.1117234753E+01    0.6678272203E+01    0.5290826861E+00    0.3330926850E+02    0.7533195706E+00    0.6180360727E+01    0.2163735929E+01    0.1165779659E+00    0.1214339060E+03    0.4764490780E+00    0.1627781322E+01    0.1173609228E+00    0.1803212326E+01    0.1108411753E+02    0.3190431554E+00    0.5459839497E+00    0.2156475050E+01    0.1799176023E+01    0.3713272203E+01    0.2459680761E+01    0.1252368365E+01    0.1361170412E+01   -0.1237044892E+01    0.3447085629E+01    0.2536027600E+01    0.4732567893E+00    0.1001851321E+01   -0.1020072933E+01   -0.4402436012E+00    0.1125666157E+01    0.4200359068E+01    0.1157968740E+00    0.1100985208E+02    0.7482722033E+00    0.1605603984E+01    0.2869501679E+01    0.4627875702E+00    0.2785649716E+01    0.1204970192E+01    0.6216536688E+00    0.3898973385E+00    0.4223839344E+00    0.1243977288E+01    0.4167241195E+01    0.2428931280E+02    0.1842123657E+01   -0.1695836828E+01    0.4562482429E-01   -0.6673055256E+01   -0.1232891528E+01   -0.1707275863E+01    0.1204653346E+01    0.1911942736E+01    0.2832150907E+02    0.1066060982E+02   -0.9868976232E+00    0.9487942736E+01    0.4934423932E+00    0.4200312249E+02    0.3412819342E+00    0.3199980687E+01   -0.1652012921E+00    0.4172215959E+01    0.4195538912E+00    0.1661474795E+01   -0.7277461328E-01    0.3456536688E+00    0.4139319981E+01    0.1706394274E+02    0.3264421143E+02   -0.1784385195E+01    0.1282658542E+02    0.1396060702E+01    0.2813175021E+02    0.5854258101E+00    0.8444363159E+00    0.3495145749E+01    0.1181481953E+01    0.4522254449E+00    0.1070239941E+02   -0.2468005550E+00    0.2872660494E+01    0.6743288238E-03    0.6389674245E+01   -0.1809078684E+01    0.3178540280E+01    0.4901362465E+00    0.5142922738E+00    0.1076224509E+01    0.2143199172E+01    0.7319541534E+00    0.1587271366E+01    0.3510243413E-01    0.2236419552E-02    0.1388125096E+02    0.1453448630E+01    0.2226431887E+01    0.8387784512E+00    0.1057655588E+02    0.1593493470E+01    0.6645899181E+01    0.2241449977E+01    0.1936953145E+01    0.1796948315E+01    0.1653073344E+00   -0.5720824283E+00    0.8482985526E+00    0.9503133097E+00    0.1790951652E+00    0.2828932382E+00    0.1047981848E+03    0.2555867864E+01    0.9731800742E+00    0.1237227733E+02    0.5636336375E-01   -0.5140726041E+00    0.1923975235E+01    0.2151193141E+01    0.1366220035E+01    0.1407155467E+01    0.1000551910E+01    0.4762719965E+00    0.1257277649E+01    0.2145131106E+01   -0.5687722396E+01   -0.1383016633E+02    0.1501219603E+01    0.2221435166E-02   -0.2240979687E+02   -0.2622835716E+01    0.6457270059E-01    0.2246078452E+00   -0.5062072933E+01    0.7882557109E+00    0.1011508616E+01    0.2942139568E+02    0.1031776201E+01    0.8645418057E+00    0.1970509107E+02    0.2680151163E+01    0.3651249847E+01    0.3049679341E+01    0.1983800906E+02    0.6488955261E+00    0.6671115809E+00    0.2658359673E+02    0.1266403985E+01    0.3076317653E+00   -0.9146478778E+00    0.8859273345E+03    0.4934368931E+01    0.1701935019E+00    0.2454626734E+00    0.3327104418E+01    0.1024863128E+01    0.1114607845E+01    0.4916032506E+01    0.3853127537E+00    0.3759217016E+00    0.1385625988E+02    0.4300366937E+01    0.1208060160E+01    0.2111521936E+02    0.3304812261E+01    0.1009473461E+01    0.2655542713E-03    0.3574058936E+00   -0.4508634225E+01    0.3734029632E+00    0.6965366884E-01    0.1471235276E+00   -0.1143454469E+01    0.8507628159E-01    0.1200770789E+02   -0.2211877115E+03    0.2054510303E+02    0.1643494425E+01    0.2899614933E+01    0.5630379561E+00    0.4272782709E+00    0.7807853373E-01   -0.2032782715E-02    0.1434621221E+00    0.1048226060E+03    0.5209877210E+01   -0.5642877356E+01    0.6329407545E-01    0.7188065417E+02    0.2618672195E+01    0.3796404560E+00    0.5361929162E+01    0.2517749820E+00    0.2004607845E+01    0.4712599540E+02    0.3770968014E+00    0.9215548801E+01    0.1077957297E+01   -0.1530653659E+02    0.1242494025E+01    0.5758648805E-03    0.1035943391E+01    0.3177571635E+02   -0.1275134576E+04    0.2650131136E+01   -0.5710018268E+01    0.5838911484E+01    0.1013067780E+00   -0.9769800760E+01    0.1271827323E+00   -0.9062649261E+00    0.5775170182E+00   -0.3457541584E+01    0.1988010861E+01    0.1273480673E+01    0.5272239540E+01    0.3156281373E+02    0.8256736654E+00   -0.1500904625E+02    0.2880187027E+01   -0.3716597840E+01   -0.1025161080E+02    0.1064513111E+02    0.1195759673E+04   -0.1511028770E+02   -0.1158305388E+01   -0.1834084396E+02   -0.1032076163E+02   -0.1166118578E+01    0.8444269035E+01    0.5916986770E+01    0.1874792904E+01    0.3856062082E+01    0.2293792674E-01    0.2641627719E+01    0.6224502190E-01    0.4915101732E+01    0.1125256527E+01   -0.2062799906E+01    0.3590263442E+01    0.9635363802E+00    0.8509034315E+03    0.2152471126E+01    0.3403651677E+01    0.3443471078E+01    0.2337592790E+01   -0.1612241942E+01    0.7139353106E+00    0.6472557883E+02    0.1679753186E-09    0.4613729125E+01    0.2142793391E+01    0.1784427272E+00    0.1772471310E+00    0.8906511234E-03    0.1275136172E+02   -0.7202526187E+00    0.3566208076E+01    0.9591607229E+00    0.3883749088E+00    0.4542606070E+00   -0.4505244910E+01    0.8064751326E+02    0.1186651596E+02    0.4468141773E+02    0.4403372192E-04    0.2260493438E-02    0.2339621379E-02    0.1405112342E+01   -0.4487653309E+01    0.2404592524E+01    0.3085203557E-03    0.1882722481E+01    0.1497850456E-02    0.3021147789E+00   -0.4302761993E+02    0.1320908718E-02   -0.9104072933E+01   -0.2199042869E+04    0.1172438525E+01    0.3594162563E-01    0.8772306206E+00    0.8411296752E+01   -0.1252732458E+02    0.3365676607E-03    0.7359290697E+01    0.1797460634E+01    0.8846836117E-03   -0.1344616503E+02    0.2983755857E-03    0.1579389118E+01    0.8757503424E+01    0.3811854797E-01    0.6152337242E+02    0.2504736731E+01    0.6270814385E-02    0.1523469282E+00   -0.1198448780E+02    0.1196082147E+02    0.5515611972E+01   -0.4984623217E+02    0.1316747417E+00    0.9474166684E+01    0.1914513111E+02    0.9175960093E+01    0.1093268732E+02    0.6545617858E-01    0.3549844143E+02    0.1211187974E+01    0.1110255643E+01    0.2938104393E-02    0.3314113095E+01    0.1817790121E+00   -0.1197541584E+01   -0.7810123297E+00    0.2737284822E+01   -0.3835026454E+02   -0.8643853959E+00   -0.5234183413E+01    0.8752618757E-03    0.1254586560E-03    0.4687873782E+01    0.2938056185E+01    0.1354463613E+02    0.6015908045E+00    0.9996474483E+00    0.9920009822E+00    0.4053665542E+00    0.2008780708E+02    0.9048361440E+02    0.1688613352E+01    0.5063563032E-04    0.1383144270E+00    0.1345388479E+02    0.3291907982E+01    0.1151712540E+01    0.3615396103E+01    0.1454998753E+01    0.4537566541E+01    0.3364478393E+00    0.5445678360E+03    0.9192212550E-03    0.1081053225E+01    0.2493919609E+00    0.8256859942E+01    0.1131926318E+00    0.5118375058E+01    0.3780016714E+00    0.5048591675E+00    0.9114974579E+00    0.3591172344E+01    0.3341935824E+00    0.2818158203E-02   -0.1078521961E+01    0.3437660412E+02    0.3203277954E+00    0.2787048112E+02    0.9881275223E+00   -0.1206034118E-02    0.3190503406E+01    0.2609488898E+00    0.3180171355E+01    0.4173169233E+00    0.4233985696E+00   -0.2680243721E-01    0.2253372133E+00    0.3064305575E+00   -0.9321128692E+00   -0.1791472323E+01    0.4416797593E+02   -0.1201712839E+01    0.7691107224E+03    0.7563050241E+00   -0.7988481976E+00    0.9714293967E+00    0.3329826477E+00    0.2499251357E+01    0.3050551580E-03    0.6529529916E-01    0.3687752705E+00    0.5893498190E+00    0.2422823073E+02    0.4932828517E+02    0.3865422436E+01    0.1472177527E-07    0.3856931560E+02    0.3839523458E+01    0.1000121341E+01    0.1834268174E+01    0.4824142981E+01    0.2168413221E+02   -0.9902270036E+00    0.7215493862E-04    0.4038434222E+01   -0.2359920250E+01    0.1294948890E+01    0.5739288998E+01    0.1709277838E+00    0.5703525057E+00    0.5732738735E+01    0.2925116083E+00    0.1439402484E-01   -0.8809131281E+00    0.9537927963E+00   -0.4904292915E-03    0.9437172966E+01    0.2335595938E+00   -0.3436992590E+01    0.6278385754E-01    0.1195126917E+00   -0.2195767091E+01    0.4507323842E+00    0.4367449881E+00   -0.1535882808E+01   -0.8551550441E-01    0.1336503615E-05   -0.9299635292E+01    0.1304681321E-01    0.4338187235E+00    0.1412913195E+01    0.9999999926E+00   -0.7111687938E+01    0.1193502343E-02    0.3890817638E-03    0.1029509778E+02    0.1443526766E+01    0.9565329394E+01   -0.2347338628E+01    0.6612293376E+00    0.7811772916E+00   -0.1763878308E+01   -0.1247414933E+01   -0.1371656297E+01   -0.3494981485E+00    0.2851624552E-01    0.2742133100E-03    0.8360861302E+01    0.6709579740E+00    0.2200113710E+00    0.8828808742E+00    0.5462580336E+01    0.3716212567E-02    0.1148004335E+01    0.1460702348E+01    0.9668283781E+01    0.5168745303E+00    0.9975678435E+00   -0.9852309437E+00   -0.5979888533E+00    0.8250600263E+00    0.1423288714E-01    0.2034484770E+00    0.5649014304E+02    0.4844751897E+01    0.5628621867E+01   -0.8551552155E+00    0.3735945757E+00    0.3044366837E-06    0.9645292104E-01    0.1916966254E+01    0.9810532789E+01    0.1726794599E-01    0.1495327828E+02    0.9710353096E-01   -0.1606480927E+00    0.5009473461E+01   -0.7545123357E+01    0.3690779667E+01    0.1485308881E+02    0.1689535737E+01    0.9536039333E+00   -0.3053070414E+01    0.2408978649E+00    0.1131572953E+01    0.2328948890E+01    0.2217693901E+02    0.2195353349E+01    0.8448602230E+01   -0.5717541584E+01    0.1678215565E+01    0.8391995179E+01   -0.9248687706E+00   -0.4133350519E+02    0.7173842645E-04    0.2129547206E+01   -0.3525801671E+00   -0.3050982507E+01    0.6544216924E+02    0.3463339931E-01    0.6030039150E-04    0.6393387183E+00    0.1100706556E+02   -0.3764983818E+00    0.2741361068E+00   -0.1509673898E+00    0.3292551575E+01   -0.8163906425E+04    0.1925305938E+01    0.2830352506E+01    0.4819246985E+00    0.3253049613E-01    0.5650686065E+01    0.3804346564E+01    0.1120862745E+01    0.5197408750E+01    0.2062394113E+03    0.1192656798E+02   -0.9186719949E+00    0.3920531511E+01    0.3202674254E+01   -0.1144028483E+02    0.5584242807E+01    0.4931893120E+00   -0.2757565179E+00   -0.2686272449E+02    0.7467302451E+01    0.9545876916E+00    0.9481917942E+00    0.2595582104E+01    0.6532353394E+01    0.1252997054E+02    0.1108817006E+01    0.4398619457E+00    0.1582186532E-03    0.4258052442E+02    0.5430763898E+01   -0.3098387841E+00    0.2150402808E+02    0.8792306627E+00    0.2282680727E+00    0.3155097186E+01    0.1786241913E-11   -0.2024829173E+02    0.1205150308E+03    0.5253987113E+02   -0.6705051332E+00   -0.1590625010E+00    0.3192637626E+01    0.1496616116E-01    0.1953111835E+00    0.2309516991E+00    0.1382614675E+01    0.9706260859E-03    0.1246972656E-02    0.0000000000E+00    0.2802738284E+02    0.6558012518E-03    0.7137929107E-05    0.1847166704E+03    0.1466503889E+01    0.2341733134E-03    0.5371426209E-03    0.7226054639E+00    0.1152504512E+01    0.6983667979E-01    0.1338539540E+00    0.8878353807E+00    0.6820927568E+00   -0.9829305672E+00    0.3795177094E+02    0.1103989667E-04    0.7092372458E-04    0.5770566194E+01    0.4441022572E+01    0.8125985251E+02    0.4632705754E-01    0.2434018890E-01    0.5705175781E-03    0.1815026616E+02    0.3435742990E-02   -0.9023335451E+00    0.2509177753E+01    0.1118925460E+00    0.5200141828E-03    0.8243815777E-01   -0.7290237092E+00    0.1637766946E+02    0.2242609053E-01    0.1388045594E-03   -0.5139302933E+01    0.9713114037E+00    0.2977740013E+01   -0.4721976780E+01    0.7067262619E-01    0.2405799630E+02    0.2814830402E+02    0.5451485826E-02    0.2144275058E+02    0.1315069452E+00    0.8071539788E+02   -0.4690338744E+01    0.7785167180E+00    0.4416232843E+01   -0.3404641197E+02    0.3070724075E+02    0.1150808076E+00    0.4352348413E+00    0.4895973116E+02   -0.6797378974E+00   -0.1872966985E+00    0.8288495849E+00    0.3146082798E-01    0.7140027572E+01   -0.3881957771E+01    0.2957788656E+01    0.3691001021E-01    0.2764571053E+01    0.1021137098E+01   -0.3884878184E+01    0.6160478139E+00    0.1079866575E-03    0.4691843804E+01    0.5087309294E+00   -0.9051446644E+00    0.4187265587E-01    0.5090352506E+01    0.2946815410E+01    0.3983250000E-01   -0.9333316029E+00   -0.4563808848E+00    0.9998008214E+00    0.3983704857E-03   -0.9985724923E+00    0.1943963599E-11    0.2519013730E+01    0.1104299601E+02    0.3340644743E+00    0.4458431381E+01    0.2819780912E-02    0.1052398819E-21    0.7232029616E-11    0.2962239331E-07    0.9133499804E+00   -0.2633629665E+01    0.7911334189E-09   -0.6600943104E+01    0.4173031659E+01    0.2513347178E+00   -0.7003079130E+01    0.1096900609E+02    0.9665717057E+00    0.2996816641E-04    0.3048140778E+02    0.1876171239E-10    0.7842693477E+02   -0.1737852108E+01   -0.1100342793E+03   -0.3097851136E+00    0.9947173387E+00    0.1031333245E-02    0.3983374637E+00   -0.5982439196E+00    0.3510538812E+00    0.5263785237E+00    0.4481395505E-01    0.2722273116E+02    0.2051366859E+00    0.1732528232E+02    0.2711678575E+01    0.6042426889E-01    0.3597533027E-03    0.3810084573E-02    0.4509053125E-01    0.6959192815E-01    0.3034617147E+02    0.8611660348E+00    0.8432157449E-03   -0.9999972555E+00   -0.3203733028E+00    0.3033333075E-04    0.1194769231E-02    0.7557573982E+01    0.4562866379E+00    0.1083337052E+01    0.9487307365E+00    0.5293694823E+00    0.2874329751E+00    0.8401543975E+00    0.4545244074E-01    0.1006653018E+01    0.3621799691E-03    0.6653496151E+01    0.1278918575E-01    0.2765092171E+00   -0.1157358499E+02    0.1965384449E+00    0.3756977913E+00    0.1535494846E+02    0.9998697838E+00    0.1025490038E+02   -0.9918584782E+00    0.1501201485E-02    0.8333762952E-01    0.1260023732E+00    0.1687721017E+03    0.2334452565E+01    0.1019046006E+00    0.3699496151E+01   -0.9177765543E-01    0.1383178241E+00    0.1213333230E-03    0.1242507863E-01    0.4293888085E-02    0.1995893352E-01    0.4107945879E-01   -0.6327607075E+01    0.3825279020E+01   -0.1239355136E+01    0.6875492751E+00    0.5365994905E+00    0.4633762952E-01    0.1921722725E+01    0.1562820557E-01    0.1021060938E+01   -0.9395410288E+03    0.4123963313E+01   -0.1695725262E+02
