   -0.9952429440E-01    0.7612778305E+00   -0.9862493991E+00   -0.9162574963E+00   -0.9402663859E-01    0.1095163764E-03   -0.6262478307E+00    0.9430122575E+00    0.2625335506E+00   -0.8693185572E+00   -0.7046964348E+00    0.2100268405E+01   -0.5047442255E+00   -0.3410292591E+00    0.1235427562E-01   -0.8687783396E-01   -0.1486755071E+00   -0.3011612265E+00   -0.5344090559E+00   -0.7395353597E+00    0.5177895103E+00    0.2040133641E-04   -0.8078480903E+00    0.1358795003E-03   -0.1908740763E+00    0.2359088549E+01   -0.3542174997E+00    0.9976085796E+00    0.7575030729E-01   -0.2234169960E+00   -0.2204979799E+00    0.9964522383E+00    0.4200536810E+01   -0.6581864701E+00   -0.1865026048E+02    0.9943692614E+00   -0.6487085849E+01    0.9674722405E+00   -0.6116831700E+00    0.1529008082E-03    0.9616983827E+00    0.5475385258E+00    0.7399448438E-04    0.1111497891E+00   -0.3290932351E+00    0.2045801953E-04   -0.1964686613E+01    0.9999999898E+00   -0.1939017341E+01    0.3225872032E-04    0.1885023163E-04   -0.6630536716E+00    0.1407529001E-02    0.9886631948E+00   -0.1193577200E+01   -0.6678028309E-01    0.9997087192E+00    0.9662496900E+00    0.1502517605E-01    0.9857073391E+00    0.1604599493E-03    0.3257314462E+00   -0.9347989089E+00   -0.8604606471E-01    0.4159361130E-15    0.2039451183E-07    0.5757214198E-05    0.7140467743E-04    0.2589826706E-05    0.4207163594E-03    0.1428093549E-03    0.1428093544E-03    0.4262859242E-03    0.9720627267E+00    0.2856187097E-03   -0.5735604801E+00    0.1867232314E-03   -0.5730946270E+00    0.4784232994E-04    0.4890625000E-01    0.4847568054E-04    0.1095501685E-25    0.5687895794E-03    0.1976389905E+00    0.1572544196E-04    0.7984693878E-02    0.1059072315E+03   -0.2913791503E+01   -0.9955277270E-01    0.1642181812E+00    0.3474884969E-02    0.6973391319E+00    0.5924366850E+00    0.9758692583E+00    0.4958804129E+01   -0.2851325852E+00    0.6140291371E-02    0.9999977202E+00   -0.3432854231E+00    0.8906537781E-03    0.1051884304E-01    0.2605851570E+01    0.9024445104E-03   -0.4986420698E+01   -0.7885072418E+00   -0.1011318856E+01   -0.1270299887E+01   -0.1024706988E+01    0.3128952965E-02    0.1219640116E-01   -0.3383421130E+01    0.3382620782E-01   -0.8400592185E+00    0.1821879424E-04    0.2384930983E-01    0.4141471291E-04    0.5857423263E+00   -0.2286391971E+01   -0.1081146422E+00    0.9351254991E-05   -0.6865708462E+00    0.2979729680E-02   -0.5857859584E+00    0.2138662157E+00    0.6405886800E-06    0.9091786877E-04    0.1931286710E+01    0.3665350642E+00    0.1081923672E-02    0.6322170140E-03   -0.7200784922E+00   -0.1053168166E-05   -0.6824880034E+01    0.1026541560E-01   -0.8755121865E+00    0.4547840990E-04   -0.6735710747E+01    0.3382096052E-06    0.3023264691E-03    0.2706096626E+00   -0.2253467927E+02    0.2752277371E+00    0.3912500000E+00   -0.4619037216E+00    0.5815579121E-03    0.1202014084E+00    0.2690705575E-03    0.2756220549E-03    0.9998613448E+00    0.6046529383E-03    0.5402274964E-04   -0.3445684378E+02    0.6623972939E-02    0.1448958552E-04    0.5834900854E-03    0.1773801813E+00    0.5255615169E+00    0.6298432691E-02   -0.9198381849E-01   -0.5803700117E+00    0.5845830823E-04    0.7181823715E+00    0.1493785851E-02    0.1217407449E+00    0.4518792899E-01    0.1648822270E+00    0.1717142281E-27    0.3591676958E-03   -0.6625408666E+00    0.7733086740E-01    0.6578385817E-05   -0.1316372940E+01    0.4800388028E+00    0.1536318055E-13   -0.6522790020E+00    0.4928399358E-01    0.1902685739E+01    0.1314015508E+03   -0.1519724568E+01   -0.4572783942E+01    0.3809609522E+00    0.4438606039E-03    0.9997780779E+00    0.1271003258E-03    0.4993642934E-01   -0.2245997780E-01    0.1738696130E+00    0.1672912206E-01    0.8682169115E-04    0.3156631054E-01   -0.4412736504E+01   -0.2871651485E-01   -0.2310749915E+01    0.7843580275E-06   -0.1012185726E+02    0.2347405574E-05    0.7741101336E-06    0.9967917135E+00    0.1909863624E-02    0.2540072469E+00    0.5695340821E-36    0.1452984342E-04    0.5211703140E+01    0.1379378751E+01    0.1356935952E-02   -0.2373645296E+00    0.3345824411E-01   -0.4068694089E+00    0.1756182582E+01    0.9999994136E+00    0.3570708000E+00   -0.2331514241E+00    0.1285030923E+02    0.1972900427E+02    0.2947406010E-04   -0.5500727696E+01    0.9926921987E+00    0.5092929487E+00    0.2771279575E+03   -0.1842789848E+01    0.2290425330E-02    0.1990719067E-05   -0.2600730365E+01    0.3374140000E+01    0.1338399279E-02    0.4519683691E+01   -0.1732170557E+02   -0.3055240266E+00   -0.3610722326E+00   -0.4607305291E+01    0.1421745356E+00    0.4615998695E+00    0.1730893553E+02    0.1424194869E+00    0.1615644135E-01   -0.2185179705E+00   -0.7078530638E+00   -0.5428858892E+01   -0.7070509425E-01    0.9203376150E+02    0.1614367362E+01    0.2255674467E-01    0.4241310050E-02   -0.7950401966E-01    0.9948045123E+00   -0.3484347044E+00    0.4912233097E-01   -0.1574134649E+00    0.1419041451E+01   -0.5373664482E+00    0.5412193252E+00    0.2273923356E+01   -0.2289794632E+01    0.1468347699E-02    0.4890774055E+01   -0.9763304516E+00    0.1180981595E+00   -0.7936290133E+00    0.2779907975E-01    0.1664716064E+02   -0.2034888854E+01    0.2653910253E-02    0.4981423453E+00    0.2932280514E+01    0.3615034319E+00    0.7295682782E+00    0.1960989174E-01    0.5242205007E+01   -0.9467989593E+00    0.3846558989E+00    0.4251222990E+02    0.3188324627E-09    0.8358001709E-04    0.5349121094E-02   -0.2365476609E+00    0.7349986177E-02   -0.2334570884E+00    0.4279296875E-01    0.1346196927E-03   -0.3171855810E+00   -0.4802530675E-01    0.5173713886E+01    0.9914406416E+00    0.3822477721E-03   -0.9344287217E+00    0.1711718750E+00   -0.1360565740E+00   -0.3120841725E+00    0.6186469392E+00   -0.1294054006E+01    0.9729729400E+00    0.8534676224E-03    0.3438314738E+00    0.3423437500E+00   -0.6917539801E+00    0.1180987359E+00    0.8767467605E-04   -0.3556584407E+01    0.1419979720E-01    0.1028790087E-02   -0.6418201261E+00    0.1117857143E+00    0.1008544688E+01    0.1500926320E-03   -0.2572802957E+01    0.1021896094E+01    0.6846875000E+00    0.4851445396E-02    0.9996654840E-03    0.1146880235E+00   -0.1640082965E+01    0.1359081478E+00   -0.5428050512E+00    0.1162062967E+00   -0.3126181086E+01   -0.2306531363E+00   -0.6871426141E+00    0.7737485310E+00    0.8942488079E+00    0.3489136640E+00   -0.6968694089E+00   -0.1104373178E+00   -0.1590569810E+01    0.2311740573E+00   -0.1816253674E+02    0.1502800531E+00    0.9395021942E-04   -0.1620273078E+01    0.6376753981E-06    0.2305802018E+01   -0.1138979869E+02   -0.9973344883E+00    0.3272763387E-01    0.1822901662E+02   -0.1599103681E+01    0.5430946019E-01   -0.1932022034E+01    0.1369375000E+01   -0.2044543289E+00    0.9177713708E+02   -0.7173971082E+00    0.1730326616E-01   -0.3563107656E-04    0.4012956481E+00   -0.8158030657E+01   -0.6023224530E+00   -0.2249631549E+01   -0.2017830663E+00   -0.1396097589E+02    0.6814201805E+00   -0.6111226187E-01   -0.3716553842E+01    0.7417898531E-06    0.4657214785E+03    0.7155597404E+02   -0.7679816826E+01   -0.3667995852E+01    0.7357588823E+00   -0.2805995923E+01   -0.4334586420E+00   -0.9862290865E+00    0.8664339757E-01    0.2116285284E-02    0.5413411329E+00    0.7274379415E+01   -0.3211432530E+01   -0.2912329514E+00   -0.2185039863E+01    0.2699312000E+02    0.1359140914E+01    0.9927968750E-01   -0.1797932522E+01   -0.7579477511E+01    0.4691641859E+00   -0.7394773730E+00    0.7254502298E+00    0.9846127797E+00   -0.4965509707E+01    0.4965155456E+01    0.6911672653E-01    0.5126075578E-03    0.1847264025E+01   -0.1245076664E+01    0.1432901247E+00   -0.1774441946E+01   -0.3706617334E+00   -0.5946419876E+00   -0.3487908251E+00   -0.4304926500E+00    0.7089400078E+00   -0.9989473275E-01    0.7825000000E+00    0.7911786100E-06   -0.5349886585E+01   -0.3784012477E+00   -0.6448848533E+00   -0.1231794917E-02    0.1025614111E+00    0.9380727001E-01    0.9835280099E+00   -0.6343711620E+00    0.9051922310E+00    0.1713715721E+00   -0.1382794791E+02    0.2622131544E+04    0.1319057816E+01    0.1320653957E+00    0.8476341537E+01   -0.1442086556E+02   -0.6872850637E+01    0.2004567034E-01   -0.2080155186E+01    0.8866226101E+00    0.7121232461E+00    0.1229916327E-27   -0.2052977279E+01   -0.1387586952E+02    0.5103899698E+01    0.1959286152E+00    0.3119562455E+02    0.3677019296E+01    0.2572566165E-03   -0.6121681713E+00    0.2014035631E+00    0.3473455256E-01    0.2987571703E-02   -0.7453373192E-01    0.4711819289E-05    0.3942719486E+00    0.1937605312E+01   -0.5936490096E+01   -0.1709515463E+00    0.7721610880E-01   -0.1936772130E+01    0.2833288572E-02    0.2738750000E+01    0.4265996592E+00    0.1506507198E+02    0.1488891863E-01   -0.9658974388E+00   -0.1227147560E+02    0.3994914347E+00    0.1163267333E-05    0.6031141192E+00   -0.5665577520E+00    0.4239487596E-03   -0.2680844829E+00    0.3039574155E+00    0.7405982334E-01    0.1338329764E+00    0.3042233049E-02    0.6567786066E+01    0.3077247191E+01    0.1093627960E+02    0.7385901711E+01    0.8195547055E-05   -0.4141947051E+02   -0.1404180567E+01   -0.2666481499E+01    0.8068357500E+01   -0.3085040873E+01    0.3228720557E-01    0.3576735046E-01    0.4031508088E-03    0.8175168750E+01   -0.6767668011E+00    0.1171992432E+00   -0.2051545915E+02    0.9257557611E-04    0.9175041876E+00    0.1006397258E-02   -0.4087831160E+02   -0.3921256452E+00    0.3530003834E-01    0.9908373525E+00   -0.1085610102E+01    0.3467191454E+00   -0.9625593868E+00    0.9431553920E+00    0.9296503734E+00    0.9857336340E+00    0.2099560144E-01    0.1138700159E+03    0.9895205537E+00    0.6405089169E-01   -0.2024741798E+02   -0.8059493164E+01   -0.5360669831E+00    0.4311370124E-02    0.1478619164E+03    0.4445660699E+00    0.1198236196E-01    0.1183420703E+02    0.7500751563E+01    0.1267398287E+00    0.1030870115E+03    0.1081532076E+00    0.9952369511E+00    0.1281957358E+02   -0.1047613749E+01   -0.7954193253E+01   -0.2133625409E+00   -0.2822951671E+00   -0.1665631262E+01    0.1281342471E+03   -0.1949155520E+02   -0.1746735114E+00    0.1015794892E+02   -0.2434809544E+01    0.3447951764E-03   -0.7829993358E+00    0.7774620290E+01    0.2309759682E+02    0.1488350008E+00   -0.7678596746E-01   -0.1162482334E+01   -0.5152131834E+01   -0.1110069561E+03   -0.2402997962E+01    0.2404028168E+00   -0.1184197396E+02   -0.4436668404E+00    0.1365398404E+00    0.2734733853E-02    0.9904663304E+00    0.9533669583E-02   -0.7544035959E+01    0.7833194128E+01   -0.3459936919E+01    0.3421853123E+01   -0.5498252554E+01   -0.3444802412E+01    0.1538477803E+01   -0.2371602008E+01   -0.8128600768E+00   -0.4151696235E+01   -0.3027587715E+01    0.9543385214E-01   -0.9868049368E+00   -0.4124485429E+01    0.6318998003E-04   -0.1211724488E-02   -0.8156815892E+00    0.1888229779E+00    0.9969426601E+00    0.4244379317E-02   -0.4133231995E+01   -0.4187948916E+01   -0.2775173903E+02    0.8795982590E+00   -0.8050244428E+00    0.1002523200E+02    0.5443168818E+00    0.2638011372E+01   -0.3398352308E+01    0.2373595849E+01    0.8212332484E-01   -0.1512475817E+01   -0.2627917963E+01    0.4300567638E-02   -0.8039357743E+01   -0.7568024953E+00   -0.7172948916E+01   -0.4563194904E+01    0.1515555781E+01    0.2705324179E+01    0.1654711982E-01    0.4722631156E-01   -0.2568915463E+00    0.3559558569E+01    0.1171673432E+01   -0.2302658080E+01   -0.2596315106E+01    0.2357179185E+01   -0.7079231995E+01    0.9938822019E+00    0.6117798104E-02    0.4012956481E+00    0.4624567176E+00    0.1440726177E-02   -0.7934320908E+01   -0.8369480668E+00    0.5632100374E+01   -0.2678042817E+02    0.2396472393E-01   -0.2368394791E+02    0.1465271170E+00   -0.2535351743E+00   -0.6142847435E+02    0.1300233101E+00    0.2593596250E+01   -0.2259055448E+01    0.1401207690E+02   -0.4830964956E+00   -0.1015794892E+02    0.4680811895E+01    0.5596342949E-01    0.2956582734E-02   -0.1234952387E+02    0.9378242721E+00   -0.2194727236E+00    0.1732867951E+00   -0.6202137739E+00    0.5429001759E-02    0.1709676954E+02   -0.2229540151E+01    0.1166490887E+01    0.3428078842E+01    0.4924460512E-03    0.5428776900E+00    0.6302769477E+00    0.7822914909E+00    0.1175172455E+02   -0.6868344894E+01    0.1470509275E+01    0.3051844573E-01    0.5122368622E-01   -0.1002523200E+02   -0.2699997710E+01   -0.2991845565E+01    0.3683661157E-01    0.2709966866E+01    0.3000300625E+02   -0.2473783132E+01   -0.2269608518E+01   -0.6866002607E+00   -0.4024002160E+01   -0.8102810442E+00    0.6905151494E+02   -0.1344957959E+01   -0.1108118231E+01    0.6050333168E-01   -0.3784012477E+00    0.1105627303E+02    0.4626567165E+02    0.4178105913E-03    0.4908501908E-01    0.2867340411E-05    0.1960989174E-01   -0.1201498981E+01   -0.2311444152E+01   -0.1393738818E+01   -0.8389637942E+01   -0.5415788535E+00   -0.3945692561E+01    0.4687815000E+02    0.1381030299E+03   -0.7927255839E+00    0.5190180019E-01   -0.1326460173E+02    0.9999821489E+00   -0.2490153328E+01    0.1579690955E+02    0.1453193679E+04    0.2794881135E+00    0.5071393611E-06   -0.4112291068E+01   -0.5511954392E+01   -0.3706617334E+00   -0.3004045961E-01    0.3389432383E+01    0.2269580520E-53    0.1970122357E-06    0.7760990250E-02   -0.2438160655E+02    0.9880990258E+00    0.2980069823E+03    0.3043990104E+01    0.2384930983E-01   -0.1993126685E+01   -0.7384242648E+01    0.4438606039E-03   -0.5210995580E+01    0.3831902529E-01    0.2838082902E+01    0.5838711862E-02    0.3046859375E+00   -0.3586474458E+01    0.2778764205E+00   -0.3539615998E+01    0.7230068638E+00    0.2762060598E+03   -0.3042610977E+02   -0.3252104098E+00   -0.3842024540E+00   -0.7069658451E+02   -0.7287765106E+01   -0.2141125251E+02   -0.2895985101E+00    0.9817586591E+00   -0.4719544200E+01    0.3370021377E+00   -0.3338351459E+01   -0.5979533608E+00   -0.7277748494E+00   -0.8541510729E-01   -0.2438106698E+00    0.4756785174E+00   -0.2113150751E+02   -0.6977291055E+02   -0.7182662333E+00    0.9784307144E+00    0.1907141764E+01   -0.4805995923E+01    0.4758978885E-02    0.3553749627E-02   -0.2085541746E+02    0.2449683606E-05    0.9447852761E+00    0.4329454739E-01    0.4068515261E+03   -0.5056012784E+01   -0.1600474380E+02    0.6200900868E+02    0.4122375442E+03    0.1330483924E+02    0.6301339286E-02    0.7313768587E-01    0.1352047090E+02   -0.3332767106E-05    0.2703351858E+02   -0.6735542208E+00   -0.1367605700E+03    0.9118819656E-03    0.3458559057E-37   -0.2535754594E+02    0.9998621447E+00    0.6607234375E+00    0.1200153374E+01    0.3393048040E-01    0.1900883571E-02   -0.2266983743E+01   -0.6773881588E+02    0.7041363746E+00    0.1237293878E+01    0.3922542085E+01    0.4051578559E+01    0.6244545594E-02   -0.1631363178E+01    0.2267940601E-02   -0.9968333908E+00    0.9343019316E-06    0.1404573534E-01   -0.1262763031E+00    0.2007458329E+01    0.3556953053E+00    0.1563002498E+01    0.4691761781E+00    0.4176488130E+00    0.1482598028E+01    0.9684132755E+00    0.7284259298E+02    0.7002459700E+02   -0.7459045394E+01   -0.1610048886E+01   -0.4866035683E+01   -0.9432700807E+01    0.2482113227E-05   -0.1051235875E+03   -0.9868694089E+00    0.1037164010E-05   -0.1434589783E+02    0.1551719437E+03   -0.3574993303E+01    0.1195028681E-01   -0.5723798943E-03    0.1738753775E-01   -0.1753916138E+00    0.1086473985E+03    0.9952217494E+00    0.2135133136E-02   -0.6614140033E+01    0.9716707973E+00    0.5820701034E-05   -0.9117339148E+00    0.3009714218E-02   -0.5279482642E+01    0.2200000000E-01    0.3622834419E+00   -0.3350364647E+01   -0.9464957156E+00   -0.1415846399E+02   -0.1214463240E+00    0.9894335311E+00    0.2780886949E-02   -0.1460628816E+01   -0.3073968534E+02    0.1255751102E+00    0.2578111256E+02   -0.1798075828E+01    0.4080396729E+01    0.1171038544E+00    0.1023548679E-02   -0.3607929797E+00    0.9788297402E+00    0.2117025984E-01    0.1029720560E+00   -0.6567786066E+01    0.3177451191E-03    0.5981058606E-03   -0.3690568016E+03    0.1222411733E+03    0.2689507918E+01    0.5603527846E-03    0.1008229857E+04   -0.7933438847E+00    0.1839365559E-05    0.1068940489E+01   -0.1499300336E-01   -0.4754692454E+02    0.5492262701E+00   -0.1574265467E+01    0.1212444625E+02    0.7942375000E+00    0.2076462033E+00    0.4231179660E+00    0.4622288851E+00    0.2347797927E-02    0.3122481420E-01    0.1956393214E+01   -0.1553697175E+01   -0.2334289906E+03   -0.1506507198E+02   -0.1195288986E+02   -0.9411336943E+00    0.6153207965E-02    0.3652264000E-02    0.9419704665E+00    0.1071159547E+00   -0.2661117743E+02   -0.8503398824E+00   -0.9443268896E+00    0.4929311061E+00    0.7476955521E+01    0.3637189707E+01   -0.4572828840E+02    0.1869959168E+01   -0.3353994791E+02    0.1091606193E-01   -0.6116837067E+01   -0.1867301825E+01    0.1063418965E+04   -0.4876213396E+00    0.9969364082E+00    0.7993409724E+01    0.4519622134E+00    0.2074877000E+02   -0.2468542008E+00   -0.6391258875E+02    0.9893582466E+00    0.3478653716E-01   -0.1374570127E+02    0.4424985223E+00    0.5042385949E-02   -0.3547794326E+03    0.4823348678E-01    0.1268264608E+01    0.3274735282E+00   -0.4646558858E-01    0.1393049670E-02   -0.5206871642E+02    0.4579454199E+00    0.1239145643E+01    0.3781364000E-02    0.9946648916E+00    0.1083042470E-01    0.1175172455E+02    0.2951869358E+01   -0.5733535704E+01   -0.4637786066E+01   -0.6144005983E+02    0.7979274611E-01    0.9964400910E+00    0.2131449992E+01    0.5398624000E+02    0.1414164078E+01    0.3229317837E+00    0.1789657913E+01   -0.6321072939E+00    0.1495967334E+02    0.6000601250E+02    0.2032734952E-01   -0.4736789582E+02    0.5909168640E+01   -0.4596769733E+01    0.3591836735E-02    0.7350016983E-02    0.3718152282E+00    0.3187125745E+00    0.1730337079E+00    0.3683101805E-02   -0.1069878178E-01    0.7244929509E-01    0.2507720475E+02    0.1061212996E+01    0.5897701619E+03    0.3778104925E+00    0.1766275448E+01   -0.1048488374E+03   -0.2045518265E+02   -0.1063807198E+02   -0.3611022395E+01    0.5477500000E+01    0.3881156317E-01    0.8356736829E+00    0.8632627306E-02   -0.6724100485E+01    0.6718849697E+01    0.2474956288E+02   -0.3563843208E+01    0.2036780973E-01   -0.7951760218E+00    0.7645803308E-02    0.5091292135E-02   -0.2443173492E+01    0.2437487500E+01   -0.4571001947E+02    0.5947496265E-01    0.2960920135E+00    0.3818594854E+01    0.2063744469E-01    0.1053399976E-01    0.1471074205E+01    0.9652567317E-01    0.3378213677E+00    0.5266999881E-02    0.9077837423E-01    0.3028668186E+01    0.9973676557E+00   -0.2317981022E+01    0.1825319936E-02    0.9964355534E+00    0.1012776693E+00   -0.4947566264E+01    0.1313650672E+00   -0.7259566144E+00    0.5918113012E-01    0.2080036085E+00    0.5559815951E-01   -0.7164717541E+00    0.1010756218E+01    0.1191113490E+00   -0.5851611589E+01    0.1315913950E+00   -0.2107871364E+02    0.1613671500E+02    0.4466000000E-01    0.5320883814E+03    0.1229116966E+03    0.1635033750E+02    0.1259346242E-01    0.1220245209E+00    0.6519687508E+01    0.8142041198E+00    0.4067169998E-02   -0.3175464485E+02    0.1958774094E-02    0.5924785867E+00    0.1835008375E+01    0.4670559355E+01    0.1038716596E+01    0.4196895814E-01    0.8115232993E-03   -0.3133976004E+02   -0.8258216908E+00    0.8792387649E+01    0.6364653374E+02    0.1859300747E+01   -0.1325444263E+01    0.5864561028E+01    0.5285787500E+01    0.1829306652E+01    0.2367190958E-01    0.1621407209E+02    0.4762529053E+01    0.2582976445E+00    0.2117675057E-02    0.2821309282E+01    0.1212694828E+00    0.8388796887E+00    0.4405846684E+01    0.6113821133E+03   -0.6833208583E+00   -0.4774401444E+01   -0.7461128575E+00    0.1344689739E+03    0.5041071429E-01    0.6405061981E-02   -0.1384379141E+02   -0.6147461631E+00    0.6473214286E-03   -0.2707786066E+01    0.3276366002E-02    0.9746010878E+02   -0.5145605914E+01    0.2148988107E+00    0.6132195177E-29    0.8867995803E-07    0.1525985624E-27   -0.6179603720E+01    0.5851014869E+00
